slug,coach,coach_id,ending,total_games,total_wins,total_losses,start_rating,end_rating,improvement,top,bottom,middle,last_improvement
jordaed01c|09|10|PHI,Eddie Jordan,jordaed01c,fired,82.0,27.0,55.0,1479.2555,1383.2838,-95.9717,1500.7218,1357.1868,1422.7474,-95.9717
collido01c|10|13|PHI,Doug Collins,collido01c,resigned,230.0,110.0,120.0,1404.4315,1444.5873,40.1558,1594.103,1367.3601,1498.31745,-100.583
brownbr99c|13|17|PHI,Brett Brown,brownbr99c,,355.0,89.0,266.0,1469.418,1455.58255084,-13.83544916,1493.08765905,1174.7012,1287.101,77.85651306
skilesc01c|00|02|PHO,Scott Skiles,skilesc01c,resigned,133.0,76.0,57.0,1585.4465,1524.5458,-60.9007,1630.1307,1502.1952,1568.7311,-22.9855
johnsfr01c|02|03|PHO,Frank Johnson,johnsfr01c,fired,134.0,63.0,71.0,1511.79,1457.1843,-54.6057,1577.339,1447.1395,1507.3859,-77.6735
dantomi01c|03|08|PHO,Mike D'Antoni,dantomi01c,resigned,389.0,253.0,136.0,1447.4001,1655.1497,207.7496,1742.8673,1390.2633,1639.3105,16.5989
portete01c|08|09|PHO,Terry Porter,portete01c,fired,51.0,28.0,23.0,1615.694,1525.4065,-90.2875,1628.8707,1520.8784,1564.9963,-90.2875
gentral99c|09|13|PHO,Alvin Gentry,gentral99c,fired,302.0,158.0,144.0,1532.8579,1428.6289,-104.229,1657.8505,1414.605,1535.68255,-92.6279
hunteli01c|13|13|PHO,Lindsey Hunter,hunteli01c,interim only,41.0,12.0,29.0,1441.2588,1352.4189,-88.8399,1451.7505,1320.4689,1402.8782,-88.8399
hornaje01c|13|16|PHO,Jeff Hornacek,hornaje01c,fired,213.0,101.0,112.0,1400.2277,1339.32631659,-60.90138341,1592.7095,1339.32631659,1520.7816,-121.26425949
watsoea01c|16|17|PHO,Earl Watson,watsoea01c,fired,118.0,33.0,85.0,1334.98225799,1344.51229955,9.53004156,1408.91506341,1288.9467941,1352.71834705,-11.14788082
trianja99c|17|17|PHO,Jay Triano,trianja99c,,27.0,9.0,18.0,1348.91634323,1346.79491429,-2.12142894,1393.15707796,1337.22645842,1355.87631616,-2.12142894
dunlemi01c|00|01|POR,Mike Dunleavy,dunlemi01c,fired,82.0,50.0,32.0,1629.7705,1573.6345,-56.136,1694.6836,1573.6345,1636.6216,-56.136
cheekma01c|01|05|POR,Maurice Cheeks,cheekma01c,fired,301.0,162.0,139.0,1534.6942,1419.2379,-115.4563,1653.7834,1419.2379,1536.1117,-107.5897
pritcke01c|05|05|POR,Kevin Pritchard,pritcke01c,interim only,27.0,5.0,22.0,1409.198,1364.3348,-44.8632,1409.198,1346.6542,1374.5798,-44.8632
mcmilna01c|05|12|POR,Nate McMillan,mcmilna01c,fired,535.0,266.0,269.0,1397.437,1485.1863,87.7493,1664.187,1255.5381,1525.9351,-56.5017
canalka99c|12|12|POR,Kaleb Canales,canalka99c,interim only,23.0,8.0,15.0,1510.2876,1432.5486,-77.739,1510.2876,1432.5486,1475.6759,-77.739
stottte99c|12|17|POR,Terry Stotts,stottte99c,,437.0,237.0,200.0,1460.7015,1516.50207014,55.80057014,1667.7268,1404.7909,1544.5452,-40.19669326
adelmri01c|00|06|SAC,Rick Adelman,adelmri01c,fired,492.0,324.0,168.0,1545.7308,1593.4119,47.6811,1722.1309,1451.0625,1628.1872,82.7516
musseer99c|06|07|SAC,Eric Musselman,musseer99c,fired,82.0,33.0,49.0,1547.6265,1421.1814,-126.4451,1564.8806,1421.1814,1481.9498,-126.4451
theusre01c|07|08|SAC,Reggie Theus,theusre01c,fired,106.0,44.0,62.0,1435.5953,1376.7321,-58.8632,1487.8717,1376.7321,1447.6043,-92.83
nattke01c|08|09|SAC,Kenny Natt,nattke01c,interim only,58.0,11.0,47.0,1384.4364,1285.3861,-99.0503,1384.4364,1271.2656,1308.4745,-99.0503
westppa01c|09|12|SAC,Paul Westphal,westppa01c,fired,171.0,51.0,120.0,1334.142,1419.4415,85.2995,1453.4791,1272.2406,1348.8881,-34.0376
smartke01c|12|13|SAC,Keith Smart,smartke01c,fired,141.0,48.0,93.0,1424.2899,1409.9716,-14.3183,1443.3635,1351.6481,1394.5538,-5.1527
malonmi99c|13|14|SAC,Mike Malone,malonmi99c,fired,106.0,39.0,67.0,1440.0757,1449.8037,9.728,1512.0999,1382.613,1422.3316,30.7126
corbity01c|14|15|SAC,Tyrone Corbin,corbity01c,fired,28.0,7.0,21.0,1438.7065,1372.6279,-66.0786,1438.7065,1372.6208,1407.9939,-66.0786
karlge01c|15|16|SAC,George Karl,karlge01c,fired,112.0,44.0,68.0,1379.8984,1424.76718968,44.86878968,1500.54162559,1376.6,1427.48247555,-9.76223677
joergda99c|16|17|SAC,Dave Joerger,joergda99c,,110.0,41.0,69.0,1463.56297813,1369.98259756,-93.58038057,1475.67099596,1352.73066663,1429.08316909,-45.49447841
popovgr99c|00|17|SAS,Gregg Popovich,popovgr99c,,1406.0,1006.0,400.0,1603.7402,1611.93819554,8.19799554,1800.12986201,1542.1151,1671.6861,-8.17928447
westppa01c|00|00|SEAOKC,Paul Westphal,westppa01c,fired,15.0,6.0,9.0,1500.6969,1487.3052,-13.3917,1506.8219,1476.5686,1492.4208,-13.3917
mcmilna01c|00|05|SEAOKC,Nate McMillan,mcmilna01c,contract expired,395.0,212.0,183.0,1511.5563,1531.9688,20.4125,1636.3879,1430.7006,1529.9612,44.5511
weissbo01c|05|06|SEAOKC,Bob Weiss,weissbo01c,fired,30.0,13.0,17.0,1530.4636,1468.7548,-61.7088,1535.5173,1462.9408,1487.1323,-61.7088
hillbo99c|06|07|SEAOKC,Bob Hill,hillbo99c,fired,134.0,53.0,81.0,1477.0249,1418.8661,-58.1588,1510.3784,1397.0652,1451.93145,-54.5249
carlepj99c|07|08|SEAOKC,P.J. Carlesimo,carlepj99c,fired,95.0,21.0,74.0,1434.995,1275.9138,-159.0812,1434.995,1263.7084,1340.1084,-61.2704
brooksc01c|08|15|SEAOKC,Scott Brooks,brooksc01c,fired,545.0,338.0,207.0,1274.5031,1583.2285,308.7254,1749.163,1249.0995,1610.6539,-24.3853
donovbi99c|15|17|SEAOKC,Billy Donovan,donovbi99c,,191.0,115.0,76.0,1571.49824413,1521.88441039,-49.61383374,1710.73246708,1510.79804671,1599.94516156,-3.17198904
wilkele01c|00|03|TOR,Lenny Wilkens,wilkele01c,fired,246.0,113.0,133.0,1475.0828,1341.639,-133.4438,1590.6519,1328.8806,1503.24445,-167.0794
oneilke99c|03|04|TOR,Kevin O'Neill,oneilke99c,fired,82.0,33.0,49.0,1390.3485,1372.8612,-17.4873,1453.9695,1343.9218,1404.0332,-17.4873
mitchsa01c|04|08|TOR,Sam Mitchell,mitchsa01c,fired,345.0,156.0,189.0,1414.832,1476.7522,61.9202,1581.5433,1341.7062,1441.77,-25.589
trianja99c|08|11|TOR,Jay Triano,trianja99c,contract expired,229.0,87.0,142.0,1468.0303,1298.5675,-169.4628,1546.6704,1298.5675,1440.2939,-142.0006
caseydw99c|11|17|TOR,Dwane Casey,caseydw99c,,502.0,279.0,223.0,1363.5469,1627.43018848,263.88328848,1661.46234915,1316.9792,1556.0978902,86.69444523
sloanje01c|00|11|UTA,Jerry Sloan,sloanje01c,resigned,874.0,490.0,384.0,1561.4548,1499.0061,-62.4487,1692.3331,1351.3119,1563.62105,-64.9761
corbity01c|11|14|UTA,Tyrone Corbin,corbity01c,fired,258.0,112.0,146.0,1484.5602,1329.4227,-155.1375,1566.7161,1311.3872,1479.8453,-186.5951
snydequ01c|14|17|UTA,Quin Snyder,snydequ01c,,274.0,142.0,132.0,1367.0422,1547.60485466,180.56265466,1625.40204023,1347.6198,1538.25757998,-37.86006043
lowesi01c|00|02|VANMEM,Sidney Lowe,lowesi01c,resigned,172.0,46.0,126.0,1379.7975,1338.5573,-41.2402,1431.6094,1295.5917,1359.92665,-34.832
brownhu99c|02|04|VANMEM,Hubie Brown,brownhu99c,retired,168.0,83.0,85.0,1333.7036,1546.1877,212.4841,1628.6801,1315.6183,1476.7105,27.7421
hollili01c|04|04|VANMEM,Lionel Hollins,hollili01c,interim only,4.0,0.0,4.0,1536.7141,1506.6615,-30.0526,1536.7141,1506.6615,1518.7586,-30.0526
fratemi99c|04|06|VANMEM,Mike Fratello,fratemi99c,fired,178.0,95.0,83.0,1510.698,1417.4814,-93.2166,1614.8038,1417.4814,1561.3487,-123.319
baronto99c|06|07|VANMEM,Tony Barone,baronto99c,interim only,52.0,16.0,36.0,1422.9673,1385.955,-37.0123,1430.5698,1315.2943,1382.6432,-37.0123
iavarma01c|07|09|VANMEM,Marc Iavaroni,iavarma01c,fired,123.0,33.0,90.0,1412.8374,1311.6102,-101.2272,1427.7839,1306.2996,1357.8243,-55.2204
davisjo01c|09|09|VANMEM,Johnny Davis,davisjo01c,interim only,2.0,0.0,2.0,1304.7534,1294.0786,-10.6748,1304.7534,1294.0786,1299.416,-10.6748
hollili01c|09|13|VANMEM,Lionel Hollins,hollili01c,fired,351.0,196.0,155.0,1288.7289,1645.1914,356.4625,1648.4976,1279.2531,1553.5985,73.2279
joergda99c|13|16|VANMEM,Dave Joerger,joergda99c,fired,246.0,147.0,99.0,1614.5604,1453.27482723,-161.28557277,1678.4237,1453.27482723,1576.8615,-103.92089331
fizdada01c|16|17|VANMEM,David Fizdale,fizdada01c,fired,101.0,50.0,51.0,1458.87858937,1450.50097825,-8.37761112,1597.55159596,1425.52830777,1522.09536069,-46.45967472
bickejb01c|17|17|VANMEM,J.B. Bickerstaff,bickejb01c,,9.0,1.0,8.0,1447.37226261,1398.8840646,-48.48819801,1447.37226261,1398.8840646,1432.26440025,-48.48819801
hamille99c|00|01|WAS,Leonard Hamilton,hamille99c,resigned,82.0,19.0,63.0,1431.0598,1286.286,-144.7738,1461.1727,1286.286,1338.5712,-144.7738
collido01c|01|03|WAS,Doug Collins,collido01c,fired,164.0,74.0,90.0,1339.5891,1423.2875,83.6984,1517.007,1315.3483,1461.0287,-27.6018
jordaed01c|03|08|WAS,Eddie Jordan,jordaed01c,fired,421.0,197.0,224.0,1468.5837,1411.2427,-57.341,1589.7524,1314.2402,1479.5436,-66.2481
tapsced99c|08|09|WAS,Ed Tapscott,tapsced99c,fired,71.0,18.0,53.0,1429.2723,1313.5583,-115.714,1440.3632,1294.8877,1341.386,-115.714
saundfl99c|09|12|WAS,Flip Saunders,saundfl99c,fired,181.0,51.0,130.0,1387.2084,1306.8265,-80.3819,1414.0051,1265.512,1352.1587,-53.1907
wittmra01c|12|16|WAS,Randy Wittman,wittmra01c,fired,377.0,178.0,199.0,1317.3423,1529.96375388,212.62145388,1585.0723,1285.6865,1478.9307,-8.85876572
brooksc01c|16|17|WAS,Scott Brooks,brooksc01c,,110.0,64.0,46.0,1516.50054465,1556.67070482,40.17016017,1620.02317644,1464.96735184,1557.14474235,-10.8634569
