franchise,team,season,game_num,date,result,coach
LAL,LAL,2010,77,2010-04-04,L,jacksph01c
LAL,LAL,2010,78,2010-04-08,L,jacksph01c
LAL,LAL,2010,79,2010-04-09,W,jacksph01c
LAL,LAL,2010,80,2010-04-11,L,jacksph01c
LAL,LAL,2010,81,2010-04-13,W,jacksph01c
LAL,LAL,2010,82,2010-04-14,L,jacksph01c
LAL,LAL,2011,1,2010-10-26,W,jacksph01c
LAL,LAL,2011,2,2010-10-29,W,jacksph01c
LAL,LAL,2011,3,2010-10-31,W,jacksph01c
LAL,LAL,2011,4,2010-11-02,W,jacksph01c
LAL,LAL,2011,5,2010-11-03,W,jacksph01c
LAL,LAL,2011,6,2010-11-05,W,jacksph01c
LAL,LAL,2011,7,2010-11-07,W,jacksph01c
LAL,LAL,2011,8,2010-11-09,W,jacksph01c
LAL,LAL,2011,9,2010-11-11,L,jacksph01c
LAL,LAL,2011,10,2010-11-14,L,jacksph01c
LAL,LAL,2011,11,2010-11-16,W,jacksph01c
LAL,LAL,2011,12,2010-11-17,W,jacksph01c
LAL,LAL,2011,13,2010-11-19,W,jacksph01c
LAL,LAL,2011,14,2010-11-21,W,jacksph01c
LAL,LAL,2011,15,2010-11-23,W,jacksph01c
LAL,LAL,2011,16,2010-11-26,L,jacksph01c
LAL,LAL,2011,17,2010-11-28,L,jacksph01c
LAL,LAL,2011,18,2010-11-30,L,jacksph01c
LAL,LAL,2011,19,2010-12-01,L,jacksph01c
LAL,LAL,2011,20,2010-12-03,W,jacksph01c
LAL,LAL,2011,21,2010-12-07,W,jacksph01c
LAL,LAL,2011,22,2010-12-08,W,jacksph01c
LAL,LAL,2011,23,2010-12-10,L,jacksph01c
LAL,LAL,2011,24,2010-12-12,W,jacksph01c
LAL,LAL,2011,25,2010-12-14,W,jacksph01c
LAL,LAL,2011,26,2010-12-15,W,jacksph01c
LAL,LAL,2011,27,2010-12-17,W,jacksph01c
LAL,LAL,2011,28,2010-12-19,W,jacksph01c
LAL,LAL,2011,29,2010-12-21,L,jacksph01c
LAL,LAL,2011,30,2010-12-25,L,jacksph01c
LAL,LAL,2011,31,2010-12-28,L,jacksph01c
LAL,LAL,2011,32,2010-12-29,W,jacksph01c
LAL,LAL,2011,33,2010-12-31,W,jacksph01c
LAL,LAL,2011,34,2011-01-02,L,jacksph01c
LAL,LAL,2011,35,2011-01-04,W,jacksph01c
LAL,LAL,2011,36,2011-01-05,W,jacksph01c
LAL,LAL,2011,37,2011-01-07,W,jacksph01c
LAL,LAL,2011,38,2011-01-09,W,jacksph01c
LAL,LAL,2011,39,2011-01-11,W,jacksph01c
LAL,LAL,2011,40,2011-01-12,W,jacksph01c
LAL,LAL,2011,41,2011-01-14,W,jacksph01c
LAL,LAL,2011,42,2011-01-16,L,jacksph01c
LAL,LAL,2011,43,2011-01-17,W,jacksph01c
LAL,LAL,2011,44,2011-01-19,L,jacksph01c
LAL,LAL,2011,45,2011-01-21,W,jacksph01c
LAL,LAL,2011,46,2011-01-25,W,jacksph01c
LAL,LAL,2011,47,2011-01-28,L,jacksph01c
LAL,LAL,2011,48,2011-01-30,L,jacksph01c
LAL,LAL,2011,49,2011-02-01,W,jacksph01c
LAL,LAL,2011,50,2011-02-03,L,jacksph01c
LAL,LAL,2011,51,2011-02-05,W,jacksph01c
LAL,LAL,2011,52,2011-02-07,W,jacksph01c
LAL,LAL,2011,53,2011-02-10,W,jacksph01c
LAL,LAL,2011,54,2011-02-11,W,jacksph01c
LAL,LAL,2011,55,2011-02-13,L,jacksph01c
LAL,LAL,2011,56,2011-02-14,L,jacksph01c
LAL,LAL,2011,57,2011-02-16,L,jacksph01c
LAL,LAL,2011,58,2011-02-22,W,jacksph01c
LAL,LAL,2011,59,2011-02-23,W,jacksph01c
LAL,LAL,2011,60,2011-02-25,W,jacksph01c
LAL,LAL,2011,61,2011-02-27,W,jacksph01c
LAL,LAL,2011,62,2011-03-01,W,jacksph01c
LAL,LAL,2011,63,2011-03-04,W,jacksph01c
LAL,LAL,2011,64,2011-03-06,W,jacksph01c
LAL,LAL,2011,65,2011-03-08,W,jacksph01c
LAL,LAL,2011,66,2011-03-10,L,jacksph01c
LAL,LAL,2011,67,2011-03-12,W,jacksph01c
LAL,LAL,2011,68,2011-03-14,W,jacksph01c
LAL,LAL,2011,69,2011-03-18,W,jacksph01c
LAL,LAL,2011,70,2011-03-20,W,jacksph01c
LAL,LAL,2011,71,2011-03-22,W,jacksph01c
LAL,LAL,2011,72,2011-03-25,W,jacksph01c
LAL,LAL,2011,73,2011-03-27,W,jacksph01c
LAL,LAL,2011,74,2011-03-31,W,jacksph01c
LAL,LAL,2011,75,2011-04-01,W,jacksph01c
LAL,LAL,2011,76,2011-04-03,L,jacksph01c
LAL,LAL,2011,77,2011-04-05,L,jacksph01c
LAL,LAL,2011,78,2011-04-06,L,jacksph01c
LAL,LAL,2011,79,2011-04-08,L,jacksph01c
LAL,LAL,2011,80,2011-04-10,L,jacksph01c
LAL,LAL,2011,81,2011-04-12,W,jacksph01c
LAL,LAL,2011,82,2011-04-13,W,jacksph01c
LAL,LAL,2012,1,2011-12-25,L,brownmi99c
LAL,LAL,2012,2,2011-12-26,L,brownmi99c
LAL,LAL,2012,3,2011-12-27,W,brownmi99c
LAL,LAL,2012,4,2011-12-29,W,brownmi99c
LAL,LAL,2012,5,2011-12-31,W,brownmi99c
LAL,LAL,2012,6,2012-01-01,L,brownmi99c
LAL,LAL,2012,7,2012-01-03,W,brownmi99c
LAL,LAL,2012,8,2012-01-05,L,brownmi99c
LAL,LAL,2012,9,2012-01-06,W,brownmi99c
LAL,LAL,2012,10,2012-01-08,W,brownmi99c
LAL,LAL,2012,11,2012-01-10,W,brownmi99c
LAL,LAL,2012,12,2012-01-11,W,brownmi99c
LAL,LAL,2012,13,2012-01-13,W,brownmi99c
LAL,LAL,2012,14,2012-01-14,L,brownmi99c
LAL,LAL,2012,15,2012-01-16,W,brownmi99c
LAL,LAL,2012,16,2012-01-19,L,brownmi99c
LAL,LAL,2012,17,2012-01-20,L,brownmi99c
LAL,LAL,2012,18,2012-01-22,L,brownmi99c
LAL,LAL,2012,19,2012-01-25,W,brownmi99c
LAL,LAL,2012,20,2012-01-28,L,brownmi99c
LAL,LAL,2012,21,2012-01-29,W,brownmi99c
LAL,LAL,2012,22,2012-01-31,W,brownmi99c
LAL,LAL,2012,23,2012-02-03,W,brownmi99c
LAL,LAL,2012,24,2012-02-04,L,brownmi99c
LAL,LAL,2012,25,2012-02-06,L,brownmi99c
LAL,LAL,2012,26,2012-02-09,W,brownmi99c
LAL,LAL,2012,27,2012-02-10,L,brownmi99c
LAL,LAL,2012,28,2012-02-12,W,brownmi99c
LAL,LAL,2012,29,2012-02-14,W,brownmi99c
LAL,LAL,2012,30,2012-02-17,W,brownmi99c
LAL,LAL,2012,31,2012-02-19,L,brownmi99c
LAL,LAL,2012,32,2012-02-20,W,brownmi99c
LAL,LAL,2012,33,2012-02-22,W,brownmi99c
LAL,LAL,2012,34,2012-02-23,L,brownmi99c
LAL,LAL,2012,35,2012-02-29,W,brownmi99c
LAL,LAL,2012,36,2012-03-02,W,brownmi99c
LAL,LAL,2012,37,2012-03-04,W,brownmi99c
LAL,LAL,2012,38,2012-03-06,L,brownmi99c
LAL,LAL,2012,39,2012-03-07,L,brownmi99c
LAL,LAL,2012,40,2012-03-09,W,brownmi99c
LAL,LAL,2012,41,2012-03-11,W,brownmi99c
LAL,LAL,2012,42,2012-03-13,W,brownmi99c
LAL,LAL,2012,43,2012-03-14,W,brownmi99c
LAL,LAL,2012,44,2012-03-16,W,brownmi99c
LAL,LAL,2012,45,2012-03-18,L,brownmi99c
LAL,LAL,2012,46,2012-03-20,L,brownmi99c
LAL,LAL,2012,47,2012-03-21,W,brownmi99c
LAL,LAL,2012,48,2012-03-23,W,brownmi99c
LAL,LAL,2012,49,2012-03-25,L,brownmi99c
LAL,LAL,2012,50,2012-03-27,W,brownmi99c
LAL,LAL,2012,51,2012-03-29,L,brownmi99c
LAL,LAL,2012,52,2012-03-31,W,brownmi99c
LAL,LAL,2012,53,2012-04-01,W,brownmi99c
LAL,LAL,2012,54,2012-04-03,W,brownmi99c
LAL,LAL,2012,55,2012-04-04,W,brownmi99c
LAL,LAL,2012,56,2012-04-06,L,brownmi99c
LAL,LAL,2012,57,2012-04-07,L,brownmi99c
LAL,LAL,2012,58,2012-04-09,W,brownmi99c
LAL,LAL,2012,59,2012-04-11,W,brownmi99c
LAL,LAL,2012,60,2012-04-13,W,brownmi99c
LAL,LAL,2012,61,2012-04-15,W,brownmi99c
LAL,LAL,2012,62,2012-04-17,L,brownmi99c
LAL,LAL,2012,63,2012-04-18,W,brownmi99c
LAL,LAL,2012,64,2012-04-20,L,brownmi99c
LAL,LAL,2012,65,2012-04-22,W,brownmi99c
LAL,LAL,2012,66,2012-04-26,L,brownmi99c
LAL,LAL,2013,1,2012-10-30,L,brownmi99c
LAL,LAL,2013,2,2012-10-31,L,brownmi99c
LAL,LAL,2013,3,2012-11-02,L,brownmi99c
LAL,LAL,2013,4,2012-11-04,W,brownmi99c
LAL,LAL,2013,5,2012-11-07,L,brownmi99c
LAL,LAL,2013,6,2012-11-09,W,bickebe99c
LAL,LAL,2013,7,2012-11-11,W,bickebe99c
LAL,LAL,2013,8,2012-11-13,L,bickebe99c
LAL,LAL,2013,9,2012-11-16,W,bickebe99c
LAL,LAL,2013,10,2012-11-18,W,bickebe99c
LAL,LAL,2013,11,2012-11-20,W,dantomi01c
LAL,LAL,2013,12,2012-11-21,L,dantomi01c
LAL,LAL,2013,13,2012-11-23,L,dantomi01c
LAL,LAL,2013,14,2012-11-24,W,dantomi01c
LAL,LAL,2013,15,2012-11-27,L,dantomi01c
LAL,LAL,2013,16,2012-11-30,W,dantomi01c
LAL,LAL,2013,17,2012-12-02,L,dantomi01c
LAL,LAL,2013,18,2012-12-04,L,dantomi01c
LAL,LAL,2013,19,2012-12-05,W,dantomi01c
LAL,LAL,2013,20,2012-12-07,L,dantomi01c
LAL,LAL,2013,21,2012-12-09,L,dantomi01c
LAL,LAL,2013,22,2012-12-11,L,dantomi01c
LAL,LAL,2013,23,2012-12-13,L,dantomi01c
LAL,LAL,2013,24,2012-12-14,W,dantomi01c
LAL,LAL,2013,25,2012-12-16,W,dantomi01c
LAL,LAL,2013,26,2012-12-18,W,dantomi01c
LAL,LAL,2013,27,2012-12-22,W,dantomi01c
LAL,LAL,2013,28,2012-12-25,W,dantomi01c
LAL,LAL,2013,29,2012-12-26,L,dantomi01c
LAL,LAL,2013,30,2012-12-28,W,dantomi01c
LAL,LAL,2013,31,2013-01-01,L,dantomi01c
LAL,LAL,2013,32,2013-01-04,L,dantomi01c
LAL,LAL,2013,33,2013-01-06,L,dantomi01c
LAL,LAL,2013,34,2013-01-08,L,dantomi01c
LAL,LAL,2013,35,2013-01-09,L,dantomi01c
LAL,LAL,2013,36,2013-01-11,L,dantomi01c
LAL,LAL,2013,37,2013-01-13,W,dantomi01c
LAL,LAL,2013,38,2013-01-15,W,dantomi01c
LAL,LAL,2013,39,2013-01-17,L,dantomi01c
LAL,LAL,2013,40,2013-01-20,L,dantomi01c
LAL,LAL,2013,41,2013-01-21,L,dantomi01c
LAL,LAL,2013,42,2013-01-23,L,dantomi01c
LAL,LAL,2013,43,2013-01-25,W,dantomi01c
LAL,LAL,2013,44,2013-01-27,W,dantomi01c
LAL,LAL,2013,45,2013-01-29,W,dantomi01c
LAL,LAL,2013,46,2013-01-30,L,dantomi01c
LAL,LAL,2013,47,2013-02-01,W,dantomi01c
LAL,LAL,2013,48,2013-02-03,W,dantomi01c
LAL,LAL,2013,49,2013-02-05,W,dantomi01c
LAL,LAL,2013,50,2013-02-07,L,dantomi01c
LAL,LAL,2013,51,2013-02-08,W,dantomi01c
LAL,LAL,2013,52,2013-02-10,L,dantomi01c
LAL,LAL,2013,53,2013-02-12,W,dantomi01c
LAL,LAL,2013,54,2013-02-14,L,dantomi01c
LAL,LAL,2013,55,2013-02-20,W,dantomi01c
LAL,LAL,2013,56,2013-02-22,W,dantomi01c
LAL,LAL,2013,57,2013-02-24,W,dantomi01c
LAL,LAL,2013,58,2013-02-25,L,dantomi01c
LAL,LAL,2013,59,2013-02-28,W,dantomi01c
LAL,LAL,2013,60,2013-03-03,W,dantomi01c
LAL,LAL,2013,61,2013-03-05,L,dantomi01c
LAL,LAL,2013,62,2013-03-06,W,dantomi01c
LAL,LAL,2013,63,2013-03-08,W,dantomi01c
LAL,LAL,2013,64,2013-03-10,W,dantomi01c
LAL,LAL,2013,65,2013-03-12,W,dantomi01c
LAL,LAL,2013,66,2013-03-13,L,dantomi01c
LAL,LAL,2013,67,2013-03-15,W,dantomi01c
LAL,LAL,2013,68,2013-03-17,W,dantomi01c
LAL,LAL,2013,69,2013-03-18,L,dantomi01c
LAL,LAL,2013,70,2013-03-22,L,dantomi01c
LAL,LAL,2013,71,2013-03-25,L,dantomi01c
LAL,LAL,2013,72,2013-03-27,W,dantomi01c
LAL,LAL,2013,73,2013-03-28,L,dantomi01c
LAL,LAL,2013,74,2013-03-30,W,dantomi01c
LAL,LAL,2013,75,2013-04-02,W,dantomi01c
LAL,LAL,2013,76,2013-04-05,W,dantomi01c
LAL,LAL,2013,77,2013-04-07,L,dantomi01c
LAL,LAL,2013,78,2013-04-09,W,dantomi01c
LAL,LAL,2013,79,2013-04-10,W,dantomi01c
LAL,LAL,2013,80,2013-04-12,W,dantomi01c
LAL,LAL,2013,81,2013-04-14,W,dantomi01c
LAL,LAL,2013,82,2013-04-17,W,dantomi01c
LAL,LAL,2014,1,2013-10-29,W,dantomi01c
LAL,LAL,2014,2,2013-10-30,L,dantomi01c
LAL,LAL,2014,3,2013-11-01,L,dantomi01c
LAL,LAL,2014,4,2013-11-03,W,dantomi01c
LAL,LAL,2014,5,2013-11-05,L,dantomi01c
LAL,LAL,2014,6,2013-11-07,W,dantomi01c
LAL,LAL,2014,7,2013-11-08,L,dantomi01c
LAL,LAL,2014,8,2013-11-10,L,dantomi01c
LAL,LAL,2014,9,2013-11-12,W,dantomi01c
LAL,LAL,2014,10,2013-11-13,L,dantomi01c
LAL,LAL,2014,11,2013-11-15,L,dantomi01c
LAL,LAL,2014,12,2013-11-17,W,dantomi01c
LAL,LAL,2014,13,2013-11-22,W,dantomi01c
LAL,LAL,2014,14,2013-11-24,W,dantomi01c
LAL,LAL,2014,15,2013-11-26,L,dantomi01c
LAL,LAL,2014,16,2013-11-27,W,dantomi01c
LAL,LAL,2014,17,2013-11-29,W,dantomi01c
LAL,LAL,2014,18,2013-12-01,L,dantomi01c
LAL,LAL,2014,19,2013-12-06,W,dantomi01c
LAL,LAL,2014,20,2013-12-08,L,dantomi01c
LAL,LAL,2014,21,2013-12-10,L,dantomi01c
LAL,LAL,2014,22,2013-12-13,L,dantomi01c
LAL,LAL,2014,23,2013-12-14,W,dantomi01c
LAL,LAL,2014,24,2013-12-16,L,dantomi01c
LAL,LAL,2014,25,2013-12-17,W,dantomi01c
LAL,LAL,2014,26,2013-12-20,W,dantomi01c
LAL,LAL,2014,27,2013-12-21,L,dantomi01c
LAL,LAL,2014,28,2013-12-23,L,dantomi01c
LAL,LAL,2014,29,2013-12-25,L,dantomi01c
LAL,LAL,2014,30,2013-12-27,L,dantomi01c
LAL,LAL,2014,31,2013-12-29,L,dantomi01c
LAL,LAL,2014,32,2013-12-31,L,dantomi01c
LAL,LAL,2014,33,2014-01-03,W,dantomi01c
LAL,LAL,2014,34,2014-01-05,L,dantomi01c
LAL,LAL,2014,35,2014-01-07,L,dantomi01c
LAL,LAL,2014,36,2014-01-08,L,dantomi01c
LAL,LAL,2014,37,2014-01-10,L,dantomi01c
LAL,LAL,2014,38,2014-01-14,L,dantomi01c
LAL,LAL,2014,39,2014-01-15,L,dantomi01c
LAL,LAL,2014,40,2014-01-17,W,dantomi01c
LAL,LAL,2014,41,2014-01-19,W,dantomi01c
LAL,LAL,2014,42,2014-01-20,L,dantomi01c
LAL,LAL,2014,43,2014-01-23,L,dantomi01c
LAL,LAL,2014,44,2014-01-24,L,dantomi01c
LAL,LAL,2014,45,2014-01-26,L,dantomi01c
LAL,LAL,2014,46,2014-01-28,L,dantomi01c
LAL,LAL,2014,47,2014-01-31,L,dantomi01c
LAL,LAL,2014,48,2014-02-04,L,dantomi01c
LAL,LAL,2014,49,2014-02-05,W,dantomi01c
LAL,LAL,2014,50,2014-02-07,W,dantomi01c
LAL,LAL,2014,51,2014-02-09,L,dantomi01c
LAL,LAL,2014,52,2014-02-11,L,dantomi01c
LAL,LAL,2014,53,2014-02-13,L,dantomi01c
LAL,LAL,2014,54,2014-02-19,L,dantomi01c
LAL,LAL,2014,55,2014-02-21,W,dantomi01c
LAL,LAL,2014,56,2014-02-23,L,dantomi01c
LAL,LAL,2014,57,2014-02-25,L,dantomi01c
LAL,LAL,2014,58,2014-02-26,L,dantomi01c
LAL,LAL,2014,59,2014-02-28,W,dantomi01c
LAL,LAL,2014,60,2014-03-03,W,dantomi01c
LAL,LAL,2014,61,2014-03-04,L,dantomi01c
LAL,LAL,2014,62,2014-03-06,L,dantomi01c
LAL,LAL,2014,63,2014-03-07,L,dantomi01c
LAL,LAL,2014,64,2014-03-09,W,dantomi01c
LAL,LAL,2014,65,2014-03-13,L,dantomi01c
LAL,LAL,2014,66,2014-03-14,L,dantomi01c
LAL,LAL,2014,67,2014-03-19,L,dantomi01c
LAL,LAL,2014,68,2014-03-21,L,dantomi01c
LAL,LAL,2014,69,2014-03-23,W,dantomi01c
LAL,LAL,2014,70,2014-03-25,W,dantomi01c
LAL,LAL,2014,71,2014-03-27,L,dantomi01c
LAL,LAL,2014,72,2014-03-28,L,dantomi01c
LAL,LAL,2014,73,2014-03-30,W,dantomi01c
LAL,LAL,2014,74,2014-04-01,L,dantomi01c
LAL,LAL,2014,75,2014-04-02,L,dantomi01c
LAL,LAL,2014,76,2014-04-04,L,dantomi01c
LAL,LAL,2014,77,2014-04-06,L,dantomi01c
LAL,LAL,2014,78,2014-04-08,L,dantomi01c
LAL,LAL,2014,79,2014-04-11,L,dantomi01c
LAL,LAL,2014,80,2014-04-13,L,dantomi01c
LAL,LAL,2014,81,2014-04-14,W,dantomi01c
LAL,LAL,2014,82,2014-04-16,W,dantomi01c
LAL,LAL,2015,1,2014-10-28,L,scottby01c
LAL,LAL,2015,2,2014-10-29,L,scottby01c
LAL,LAL,2015,3,2014-10-31,L,scottby01c
LAL,LAL,2015,4,2014-11-01,L,scottby01c
LAL,LAL,2015,5,2014-11-04,L,scottby01c
LAL,LAL,2015,6,2014-11-09,W,scottby01c
LAL,LAL,2015,7,2014-11-11,L,scottby01c
LAL,LAL,2015,8,2014-11-12,L,scottby01c
LAL,LAL,2015,9,2014-11-14,L,scottby01c
LAL,LAL,2015,10,2014-11-16,L,scottby01c
LAL,LAL,2015,11,2014-11-18,W,scottby01c
LAL,LAL,2015,12,2014-11-19,W,scottby01c
LAL,LAL,2015,13,2014-11-21,L,scottby01c
LAL,LAL,2015,14,2014-11-23,L,scottby01c
LAL,LAL,2015,15,2014-11-26,L,scottby01c
LAL,LAL,2015,16,2014-11-28,L,scottby01c
LAL,LAL,2015,17,2014-11-30,W,scottby01c
LAL,LAL,2015,18,2014-12-02,W,scottby01c
LAL,LAL,2015,19,2014-12-03,L,scottby01c
LAL,LAL,2015,20,2014-12-05,L,scottby01c
LAL,LAL,2015,21,2014-12-07,L,scottby01c
LAL,LAL,2015,22,2014-12-09,W,scottby01c
LAL,LAL,2015,23,2014-12-12,W,scottby01c
LAL,LAL,2015,24,2014-12-14,W,scottby01c
LAL,LAL,2015,25,2014-12-15,L,scottby01c
LAL,LAL,2015,26,2014-12-19,L,scottby01c
LAL,LAL,2015,27,2014-12-21,L,scottby01c
LAL,LAL,2015,28,2014-12-23,W,scottby01c
LAL,LAL,2015,29,2014-12-25,L,scottby01c
LAL,LAL,2015,30,2014-12-26,L,scottby01c
LAL,LAL,2015,31,2014-12-28,L,scottby01c
LAL,LAL,2015,32,2014-12-30,W,scottby01c
LAL,LAL,2015,33,2015-01-02,L,scottby01c
LAL,LAL,2015,34,2015-01-04,W,scottby01c
LAL,LAL,2015,35,2015-01-05,L,scottby01c
LAL,LAL,2015,36,2015-01-07,L,scottby01c
LAL,LAL,2015,37,2015-01-09,W,scottby01c
LAL,LAL,2015,38,2015-01-11,L,scottby01c
LAL,LAL,2015,39,2015-01-13,L,scottby01c
LAL,LAL,2015,40,2015-01-15,L,scottby01c
LAL,LAL,2015,41,2015-01-16,L,scottby01c
LAL,LAL,2015,42,2015-01-19,L,scottby01c
LAL,LAL,2015,43,2015-01-21,L,scottby01c
LAL,LAL,2015,44,2015-01-23,L,scottby01c
LAL,LAL,2015,45,2015-01-25,L,scottby01c
LAL,LAL,2015,46,2015-01-27,L,scottby01c
LAL,LAL,2015,47,2015-01-29,W,scottby01c
LAL,LAL,2015,48,2015-02-01,L,scottby01c
LAL,LAL,2015,49,2015-02-04,L,scottby01c
LAL,LAL,2015,50,2015-02-06,L,scottby01c
LAL,LAL,2015,51,2015-02-08,L,scottby01c
LAL,LAL,2015,52,2015-02-10,L,scottby01c
LAL,LAL,2015,53,2015-02-11,L,scottby01c
LAL,LAL,2015,54,2015-02-20,L,scottby01c
LAL,LAL,2015,55,2015-02-22,W,scottby01c
LAL,LAL,2015,56,2015-02-25,W,scottby01c
LAL,LAL,2015,57,2015-02-27,W,scottby01c
LAL,LAL,2015,58,2015-03-01,L,scottby01c
LAL,LAL,2015,59,2015-03-03,L,scottby01c
LAL,LAL,2015,60,2015-03-04,L,scottby01c
LAL,LAL,2015,61,2015-03-06,L,scottby01c
LAL,LAL,2015,62,2015-03-08,L,scottby01c
LAL,LAL,2015,63,2015-03-10,W,scottby01c
LAL,LAL,2015,64,2015-03-12,L,scottby01c
LAL,LAL,2015,65,2015-03-15,L,scottby01c
LAL,LAL,2015,66,2015-03-16,L,scottby01c
LAL,LAL,2015,67,2015-03-19,L,scottby01c
LAL,LAL,2015,68,2015-03-22,W,scottby01c
LAL,LAL,2015,69,2015-03-24,L,scottby01c
LAL,LAL,2015,70,2015-03-25,W,scottby01c
LAL,LAL,2015,71,2015-03-27,L,scottby01c
LAL,LAL,2015,72,2015-03-29,L,scottby01c
LAL,LAL,2015,73,2015-03-30,W,scottby01c
LAL,LAL,2015,74,2015-04-01,L,scottby01c
LAL,LAL,2015,75,2015-04-03,L,scottby01c
LAL,LAL,2015,76,2015-04-05,L,scottby01c
LAL,LAL,2015,77,2015-04-07,L,scottby01c
LAL,LAL,2015,78,2015-04-08,L,scottby01c
LAL,LAL,2015,79,2015-04-10,W,scottby01c
LAL,LAL,2015,80,2015-04-12,L,scottby01c
LAL,LAL,2015,81,2015-04-13,L,scottby01c
LAL,LAL,2015,82,2015-04-15,L,scottby01c
LAL,LAL,2016,1,2015-10-28,L,scottby01c
LAL,LAL,2016,2,2015-10-30,L,scottby01c
LAL,LAL,2016,3,2015-11-01,L,scottby01c
LAL,LAL,2016,4,2015-11-03,L,scottby01c
LAL,LAL,2016,5,2015-11-06,W,scottby01c
LAL,LAL,2016,6,2015-11-08,L,scottby01c
LAL,LAL,2016,7,2015-11-10,L,scottby01c
LAL,LAL,2016,8,2015-11-11,L,scottby01c
LAL,LAL,2016,9,2015-11-13,L,scottby01c
LAL,LAL,2016,10,2015-11-15,W,scottby01c
LAL,LAL,2016,11,2015-11-16,L,scottby01c
LAL,LAL,2016,12,2015-11-20,L,scottby01c
LAL,LAL,2016,13,2015-11-22,L,scottby01c
LAL,LAL,2016,14,2015-11-24,L,scottby01c
LAL,LAL,2016,15,2015-11-28,L,scottby01c
LAL,LAL,2016,16,2015-11-29,L,scottby01c
LAL,LAL,2016,17,2015-12-01,L,scottby01c
LAL,LAL,2016,18,2015-12-02,W,scottby01c
LAL,LAL,2016,19,2015-12-04,L,scottby01c
LAL,LAL,2016,20,2015-12-06,L,scottby01c
LAL,LAL,2016,21,2015-12-07,L,scottby01c
LAL,LAL,2016,22,2015-12-09,L,scottby01c
LAL,LAL,2016,23,2015-12-11,L,scottby01c
LAL,LAL,2016,24,2015-12-12,L,scottby01c
LAL,LAL,2016,25,2015-12-15,W,scottby01c
LAL,LAL,2016,26,2015-12-17,L,scottby01c
LAL,LAL,2016,27,2015-12-19,L,scottby01c
LAL,LAL,2016,28,2015-12-22,W,scottby01c
LAL,LAL,2016,29,2015-12-23,L,scottby01c
LAL,LAL,2016,30,2015-12-25,L,scottby01c
LAL,LAL,2016,31,2015-12-27,L,scottby01c
LAL,LAL,2016,32,2015-12-28,L,scottby01c
LAL,LAL,2016,33,2015-12-30,W,scottby01c
LAL,LAL,2016,34,2016-01-01,W,scottby01c
LAL,LAL,2016,35,2016-01-03,W,scottby01c
LAL,LAL,2016,36,2016-01-05,L,scottby01c
LAL,LAL,2016,37,2016-01-07,L,scottby01c
LAL,LAL,2016,38,2016-01-08,L,scottby01c
LAL,LAL,2016,39,2016-01-10,L,scottby01c
LAL,LAL,2016,40,2016-01-12,W,scottby01c
LAL,LAL,2016,41,2016-01-14,L,scottby01c
LAL,LAL,2016,42,2016-01-16,L,scottby01c
LAL,LAL,2016,43,2016-01-17,L,scottby01c
LAL,LAL,2016,44,2016-01-20,L,scottby01c
LAL,LAL,2016,45,2016-01-22,L,scottby01c
LAL,LAL,2016,46,2016-01-23,L,scottby01c
LAL,LAL,2016,47,2016-01-26,L,scottby01c
LAL,LAL,2016,48,2016-01-28,L,scottby01c
LAL,LAL,2016,49,2016-01-29,L,scottby01c
LAL,LAL,2016,50,2016-01-31,L,scottby01c
LAL,LAL,2016,51,2016-02-02,W,scottby01c
LAL,LAL,2016,52,2016-02-04,W,scottby01c
LAL,LAL,2016,53,2016-02-06,L,scottby01c
LAL,LAL,2016,54,2016-02-08,L,scottby01c
LAL,LAL,2016,55,2016-02-10,L,scottby01c
LAL,LAL,2016,56,2016-02-19,L,scottby01c
LAL,LAL,2016,57,2016-02-21,L,scottby01c
LAL,LAL,2016,58,2016-02-22,L,scottby01c
LAL,LAL,2016,59,2016-02-24,L,scottby01c
LAL,LAL,2016,60,2016-02-26,L,scottby01c
LAL,LAL,2016,61,2016-03-01,W,scottby01c
LAL,LAL,2016,62,2016-03-02,L,scottby01c
LAL,LAL,2016,63,2016-03-04,L,scottby01c
LAL,LAL,2016,64,2016-03-06,W,scottby01c
LAL,LAL,2016,65,2016-03-08,W,scottby01c
LAL,LAL,2016,66,2016-03-10,L,scottby01c
LAL,LAL,2016,67,2016-03-13,L,scottby01c
LAL,LAL,2016,68,2016-03-15,L,scottby01c
LAL,LAL,2016,69,2016-03-18,L,scottby01c
LAL,LAL,2016,70,2016-03-22,W,scottby01c
LAL,LAL,2016,71,2016-03-23,L,scottby01c
LAL,LAL,2016,72,2016-03-25,L,scottby01c
LAL,LAL,2016,73,2016-03-27,L,scottby01c
LAL,LAL,2016,74,2016-03-28,L,scottby01c
LAL,LAL,2016,75,2016-03-30,W,scottby01c
LAL,LAL,2016,76,2016-04-03,L,scottby01c
LAL,LAL,2016,77,2016-04-05,L,scottby01c
LAL,LAL,2016,78,2016-04-06,L,scottby01c
LAL,LAL,2016,79,2016-04-08,L,scottby01c
LAL,LAL,2016,80,2016-04-10,L,scottby01c
LAL,LAL,2016,81,2016-04-11,L,scottby01c
LAL,LAL,2016,82,2016-04-13,W,scottby01c
LAL,LAL,2017,1,2016-10-26,W,waltolu01c
LAL,LAL,2017,2,2016-10-28,L,waltolu01c
LAL,LAL,2017,3,2016-10-30,L,waltolu01c
LAL,LAL,2017,4,2016-11-01,L,waltolu01c
LAL,LAL,2017,5,2016-11-02,W,waltolu01c
