slug,coach,seasons,team,games,wins,losses,min_year,max_year,left_censor,right_censor
hayes|01|01|kansas,Tom Hayes,1,kansas,3,1,2,2001,2001,False,False
mangino|02|09|kansas,Mark Mangino,8,kansas,98,50,48,2002,2009,False,False
gill|10|11|kansas,Turner Gill,2,kansas,24,5,19,2010,2011,False,False
weis|12|14|kansas,Charlie Weis,3,kansas,28,6,22,2012,2014,False,False
bowen|14|14|kansas,Clint Bowen,1,kansas,8,1,7,2014,2014,False,False
beaty|15|16|kansas,David Beaty,2,kansas,24,2,22,2015,2016,False,True
snyder|00|05|kansas-state,Bill Snyder,6,kansas-state,74,47,27,2000,2005,True,False
prince|06|08|kansas-state,Ron Prince,3,kansas-state,37,17,20,2006,2008,False,False
snyder|09|16|kansas-state,Bill Snyder,8,kansas-state,103,66,37,2009,2016,False,True
mumme|00|00|kentucky,Hal Mumme,1,kentucky,11,2,9,2000,2000,True,False
morriss|01|02|kentucky,Guy Morriss,2,kentucky,23,9,14,2001,2002,False,False
brooks|03|09|kentucky,Rich Brooks,7,kentucky,86,39,47,2003,2009,False,False
phillips|10|12|kentucky,Joker Phillips,3,kentucky,37,13,24,2010,2012,False,False
stoops|13|16|kentucky,Mark Stoops,4,kentucky,49,19,30,2013,2016,False,True
saban|00|04|louisiana-state,Nick Saban,5,louisiana-state,62,46,16,2000,2004,True,False
miles|05|16|louisiana-state,Les Miles,12,louisiana-state,148,114,34,2005,2016,False,False
orgeron|16|16|louisiana-state,Ed Orgeron,1,louisiana-state,8,6,2,2016,2016,False,True
smith|00|02|louisville,John Smith,3,louisville,36,26,10,2000,2002,True,False
petrino|03|06|louisville,Bobby Petrino,4,louisville,50,41,9,2003,2006,False,False
kragthorpe|07|09|louisville,Steve Kragthorpe,3,louisville,36,15,21,2007,2009,False,False
strong|10|13|louisville,Charlie Strong,4,louisville,52,37,15,2010,2013,False,False
petrino|14|16|louisville,Bobby Petrino,3,louisville,39,26,13,2014,2016,False,True
vanderlinden|00|00|maryland,Ron Vanderlinden,1,maryland,11,5,6,2000,2000,True,False
friedgen|01|10|maryland,Ralph Friedgen,10,maryland,124,75,49,2001,2010,False,False
edsall|11|15|maryland,Randy Edsall,5,maryland,56,22,34,2011,2015,False,False
locksley|15|15|maryland,Mike Locksley,1,maryland,6,1,5,2015,2015,False,False
durkin|16|16|maryland,D.J. Durkin,1,maryland,13,6,7,2016,2016,False,True
davis|00|00|miami-fl,Butch Davis,1,miami-fl,11,10,1,2000,2000,True,False
coker|01|06|miami-fl,Larry Coker,6,miami-fl,74,59,15,2001,2006,False,False
shannon|07|10|miami-fl,Randy Shannon,4,miami-fl,50,28,22,2007,2010,False,False
stoutland|10|10|miami-fl,Jeff Stoutland,1,miami-fl,1,0,1,2010,2010,False,False
golden|11|15|miami-fl,Al Golden,5,miami-fl,57,32,25,2011,2015,False,False
scott|15|15|miami-fl,Larry Scott,1,miami-fl,6,4,2,2015,2015,False,False
richt|16|16|miami-fl,Mark Richt,1,miami-fl,13,9,4,2016,2016,False,True
carr|00|07|michigan,Lloyd Carr,8,michigan,98,72,26,2000,2007,True,False
rodriguez|08|10|michigan,Rich Rodriguez,3,michigan,37,15,22,2008,2010,False,False
hoke|11|14|michigan,Brady Hoke,4,michigan,51,31,20,2011,2014,False,False
harbaugh|15|16|michigan,Jim Harbaugh,2,michigan,26,20,6,2015,2016,False,True
williams|00|02|michigan-state,Bobby Williams,3,michigan-state,31,14,17,2000,2002,True,False
watts|02|02|michigan-state,Morris Watts,1,michigan-state,3,1,2,2002,2002,False,False
smith|03|06|michigan-state,John Smith,4,michigan-state,48,22,26,2003,2006,False,False
dantonio|07|16|michigan-state,Mark Dantonio,10,michigan-state,132,90,42,2007,2016,False,True
mason|00|06|minnesota,Glen Mason,7,minnesota,85,48,37,2000,2006,True,False
brewster|07|10|minnesota,Tim Brewster,4,minnesota,45,15,30,2007,2010,False,False
horton|10|10|minnesota,Jeff Horton,1,minnesota,5,2,3,2010,2010,False,False
kill|11|15|minnesota,Jerry Kill,5,minnesota,58,29,29,2011,2015,False,False
claeys|15|16|minnesota,Tracy Claeys,2,minnesota,19,11,8,2015,2016,False,True
cutcliffe|00|04|mississippi,David Cutcliffe,5,mississippi,59,35,24,2000,2004,True,False
orgeron|05|07|mississippi,Ed Orgeron,3,mississippi,35,10,25,2005,2007,False,False
nutt|08|11|mississippi,Houston Nutt,4,mississippi,50,24,26,2008,2011,False,False
freeze|12|16|mississippi,Hugh Freeze,5,mississippi,64,39,25,2012,2016,False,True
sherrill|00|03|mississippi-state,Jackie Sherrill,4,mississippi-state,46,15,31,2000,2003,True,False
croom|04|08|mississippi-state,Sylvester Croom,5,mississippi-state,59,21,38,2004,2008,False,False
mullen|09|16|mississippi-state,Dan Mullen,8,mississippi-state,103,61,42,2009,2016,False,True
smith|00|00|missouri,Larry Smith,1,missouri,11,3,8,2000,2000,True,False
pinkel|01|15|missouri,Gary Pinkel,15,missouri,191,118,73,2001,2015,False,False
odom|16|16|missouri,Barry Odom,1,missouri,12,4,8,2016,2016,False,True
solich|00|03|nebraska,Frank Solich,4,nebraska,49,36,13,2000,2003,True,False
pelini|03|03|nebraska,Bo Pelini,1,nebraska,1,1,0,2003,2003,False,False
callahan|04|07|nebraska,Bill Callahan,4,nebraska,49,27,22,2004,2007,False,False
pelini|08|14|nebraska,Bo Pelini,7,nebraska,93,66,27,2008,2014,False,False
cotton|14|14|nebraska,Barney Cotton,1,nebraska,1,0,1,2014,2014,False,False
riley|15|16|nebraska,Mike Riley,2,nebraska,26,15,11,2015,2016,False,True
torbush|00|00|north-carolina,Carl Torbush,1,north-carolina,11,6,5,2000,2000,True,False
bunting|01|06|north-carolina,John Bunting,6,north-carolina,71,26,45,2001,2006,False,False
davis|07|10|north-carolina,Butch Davis,4,north-carolina,51,28,23,2007,2010,False,False
withers|11|11|north-carolina,Everett Withers,1,north-carolina,13,7,6,2011,2011,False,False
fedora|12|16|north-carolina,Larry Fedora,5,north-carolina,65,40,25,2012,2016,False,True
amato|00|06|north-carolina-state,Chuck Amato,7,north-carolina-state,84,48,36,2000,2006,True,False
o'brien|07|12|north-carolina-state,Tom O'Brien,6,north-carolina-state,75,40,35,2007,2012,False,False
bible|12|12|north-carolina-state,Dana Bible,1,north-carolina-state,1,0,1,2012,2012,False,False
doeren|13|16|north-carolina-state,Dave Doeren,4,north-carolina-state,51,25,26,2013,2016,False,True
walker|00|05|northwestern,Randy Walker,6,northwestern,71,34,37,2000,2005,True,False
fitzgerald|06|16|northwestern,Pat Fitzgerald,11,northwestern,139,77,62,2006,2016,False,True
davie|00|01|notre-dame,Bob Davie,2,notre-dame,22,14,8,2000,2001,True,False
willingham|02|04|notre-dame,Tyrone Willingham,3,notre-dame,36,21,15,2002,2004,False,False
baer|04|04|notre-dame,Kent Baer,1,notre-dame,1,0,1,2004,2004,False,False
weis|05|09|notre-dame,Charlie Weis,5,notre-dame,62,35,27,2005,2009,False,False
kelly|10|16|notre-dame,Brian Kelly,7,notre-dame,90,59,31,2010,2016,False,True
cooper|00|00|ohio-state,John Cooper,1,ohio-state,11,8,3,2000,2000,True,False
tressel|01|10|ohio-state,Jim Tressel,10,ohio-state,127,106,21,2001,2010,False,False
fickell|11|11|ohio-state,Luke Fickell,1,ohio-state,13,6,7,2011,2011,False,False
meyer|12|16|ohio-state,Urban Meyer,5,ohio-state,67,61,6,2012,2016,False,True
stoops|00|16|oklahoma,Bob Stoops,17,oklahoma,224,181,43,2000,2016,True,True
simmons|00|00|oklahoma-state,Bob Simmons,1,oklahoma-state,11,3,8,2000,2000,True,False
miles|01|04|oklahoma-state,Les Miles,4,oklahoma-state,49,28,21,2001,2004,False,False
gundy|05|16|oklahoma-state,Mike Gundy,12,oklahoma-state,154,104,50,2005,2016,False,True
bellotti|00|08|oregon,Mike Bellotti,9,oregon,110,75,35,2000,2008,True,False
kelly|09|12|oregon,Chip Kelly,4,oregon,53,46,7,2009,2012,False,False
helfrich|13|16|oregon,Mark Helfrich,4,oregon,53,37,16,2013,2016,False,True
erickson|00|02|oregon-state,Dennis Erickson,3,oregon-state,35,23,12,2000,2002,True,False
riley|03|14|oregon-state,Mike Riley,12,oregon-state,151,85,66,2003,2014,False,False
andersen|15|16|oregon-state,Gary Andersen,2,oregon-state,24,6,18,2015,2016,False,True
paterno|00|11|penn-state,Joe Paterno,12,penn-state,145,92,53,2000,2011,True,False
bradley|11|11|penn-state,Tom Bradley,1,penn-state,4,1,3,2011,2011,False,False
o'brien|12|13|penn-state,Bill O'Brien,2,penn-state,24,15,9,2012,2013,False,False
franklin|14|16|penn-state,James Franklin,3,penn-state,40,25,15,2014,2016,False,True
harris|00|04|pittsburgh,Walt Harris,5,pittsburgh,60,38,22,2000,2004,True,False
wannstedt|05|10|pittsburgh,Dave Wannstedt,6,pittsburgh,73,42,31,2005,2010,False,False
bennett|10|10|pittsburgh,Phil Bennett,1,pittsburgh,1,1,0,2010,2010,False,False
graham|11|11|pittsburgh,Todd Graham,1,pittsburgh,12,6,6,2011,2011,False,False
patterson|11|11|pittsburgh,Keith Patterson,1,pittsburgh,1,0,1,2011,2011,False,False
chryst|12|14|pittsburgh,Paul Chryst,3,pittsburgh,37,18,19,2012,2014,False,False
rudolph|14|14|pittsburgh,Joe Rudolph,1,pittsburgh,1,0,1,2014,2014,False,False
narduzzi|15|16|pittsburgh,Pat Narduzzi,2,pittsburgh,26,16,10,2015,2016,False,True
tiller|00|08|purdue,Joe Tiller,9,purdue,110,62,48,2000,2008,True,False
hope|09|12|purdue,Danny Hope,4,purdue,49,22,27,2009,2012,False,False
higgins|12|12|purdue,Patrick Higgins,1,purdue,1,0,1,2012,2012,False,False
hazell|13|16|purdue,Darrell Hazell,4,purdue,42,9,33,2013,2016,False,False
parker|16|16|purdue,Gerad Parker,1,purdue,6,0,6,2016,2016,False,True
shea|00|00|rutgers,Terry Shea,1,rutgers,11,3,8,2000,2000,True,False
schiano|01|11|rutgers,Greg Schiano,11,rutgers,135,68,67,2001,2011,False,False
flood|12|15|rutgers,Kyle Flood,4,rutgers,51,27,24,2012,2015,False,False
ash|16|16|rutgers,Chris Ash,1,rutgers,12,2,10,2016,2016,False,True
holtz|00|04|south-carolina,Lou Holtz,5,south-carolina,57,31,26,2000,2004,True,False
spurrier|05|15|south-carolina,Steve Spurrier,11,south-carolina,135,86,49,2005,2015,False,False
elliott|15|15|south-carolina,Shawn Elliott,1,south-carolina,6,1,5,2015,2015,False,False
muschamp|16|16|south-carolina,Will Muschamp,1,south-carolina,13,6,7,2016,2016,False,True
hackett|00|00|southern-california,Paul Hackett,1,southern-california,12,5,7,2000,2000,True,False
carroll|01|09|southern-california,Pete Carroll,9,southern-california,115,97,18,2001,2009,False,False
kiffin|10|13|southern-california,Lane Kiffin,4,southern-california,43,28,15,2010,2013,False,False
orgeron|13|13|southern-california,Ed Orgeron,1,southern-california,8,6,2,2013,2013,False,False
helton|13|13|southern-california,Clay Helton,1,southern-california,1,1,0,2013,2013,False,False
sarkisian|14|15|southern-california,Steve Sarkisian,2,southern-california,18,12,6,2014,2015,False,False
helton|15|16|southern-california,Clay Helton,2,southern-california,22,15,7,2015,2016,False,True
willingham|00|01|stanford,Tyrone Willingham,2,stanford,22,14,8,2000,2001,True,False
teevens|02|04|stanford,Buddy Teevens,3,stanford,33,10,23,2002,2004,False,False
harris|05|06|stanford,Walt Harris,2,stanford,23,6,17,2005,2006,False,False
harbaugh|07|10|stanford,Jim Harbaugh,4,stanford,50,29,21,2007,2010,False,False
shaw|11|16|stanford,David Shaw,6,stanford,81,64,17,2011,2016,False,True
pasqualoni|00|04|syracuse,Paul Pasqualoni,5,syracuse,59,31,28,2000,2004,True,False
robinson|05|08|syracuse,Greg Robinson,4,syracuse,47,10,37,2005,2008,False,False
marrone|09|12|syracuse,Doug Marrone,4,syracuse,50,25,25,2009,2012,False,False
shafer|13|15|syracuse,Scott Shafer,3,syracuse,37,14,23,2013,2015,False,False
babers|16|16|syracuse,Dino Babers,1,syracuse,12,4,8,2016,2016,False,True
fulmer|00|08|tennessee,Phillip Fulmer,9,tennessee,112,75,37,2000,2008,True,False
kiffin|09|09|tennessee,Lane Kiffin,1,tennessee,13,7,6,2009,2009,False,False
dooley|10|12|tennessee,Derek Dooley,3,tennessee,36,15,21,2010,2012,False,False
chaney|12|12|tennessee,Jim Chaney,1,tennessee,1,1,0,2012,2012,False,False
jones|13|16|tennessee,Butch Jones,4,tennessee,51,30,21,2013,2016,False,True
brown|00|13|texas,Mack Brown,14,texas,178,139,39,2000,2013,True,False
strong|14|16|texas,Charlie Strong,3,texas,37,16,21,2014,2016,False,True
slocum|00|02|texas-am,R.C. Slocum,3,texas-am,34,20,14,2000,2002,True,False
franchione|03|07|texas-am,Dennis Franchione,5,texas-am,61,32,29,2003,2007,False,False
sherman|08|11|texas-am,Mike Sherman,4,texas-am,50,25,25,2008,2011,False,False
deruyter|11|11|texas-am,Tim DeRuyter,1,texas-am,1,1,0,2011,2011,False,False
sumlin|12|16|texas-am,Kevin Sumlin,5,texas-am,65,44,21,2012,2016,False,True
franchione|00|00|texas-christian,Dennis Franchione,1,texas-christian,11,10,1,2000,2000,True,False
patterson|01|16|texas-christian,Gary Patterson,16,texas-christian,201,149,52,2001,2016,False,True
leach|00|09|texas-tech,Mike Leach,10,texas-tech,125,84,41,2000,2009,True,False
mcneill|09|09|texas-tech,Ruffin McNeill,1,texas-tech,1,1,0,2009,2009,False,False
tuberville|10|12|texas-tech,Tommy Tuberville,3,texas-tech,37,20,17,2010,2012,False,False
thomsen|12|12|texas-tech,Chris Thomsen,1,texas-tech,1,1,0,2012,2012,False,False
kingsbury|13|16|texas-tech,Kliff Kingsbury,4,texas-tech,50,24,26,2013,2016,False,True
toledo|00|02|ucla,Bob Toledo,3,ucla,34,20,14,2000,2002,True,False
kezirian|02|02|ucla,Ed Kezirian,1,ucla,1,1,0,2002,2002,False,False
dorrell|03|07|ucla,Karl Dorrell,5,ucla,62,35,27,2003,2007,False,False
walker|07|07|ucla,DeWayne Walker,1,ucla,1,0,1,2007,2007,False,False
neuheisel|08|11|ucla,Rick Neuheisel,4,ucla,49,21,28,2008,2011,False,False
johnson|11|11|ucla,Mike Johnson,1,ucla,2,0,2,2011,2011,False,False
mora|12|16|ucla,Jim Mora,5,ucla,65,41,24,2012,2016,False,True
mcbride|00|02|utah,Ron McBride,3,utah,33,16,17,2000,2002,True,False
meyer|03|04|utah,Urban Meyer,2,utah,24,22,2,2003,2004,False,False
whittingham|05|16|utah,Kyle Whittingham,12,utah,153,103,50,2005,2016,False,True
widenhofer|00|01|vanderbilt,Woody Widenhofer,2,vanderbilt,22,5,17,2000,2001,True,False
johnson|02|09|vanderbilt,Bobby Johnson,8,vanderbilt,95,29,66,2002,2009,False,False
caldwell|10|10|vanderbilt,Robbie Caldwell,1,vanderbilt,12,2,10,2010,2010,False,False
franklin|11|13|vanderbilt,James Franklin,3,vanderbilt,39,24,15,2011,2013,False,False
mason|14|16|vanderbilt,Derek Mason,3,vanderbilt,37,13,24,2014,2016,False,True
welsh|00|00|virginia,George Welsh,1,virginia,11,6,5,2000,2000,True,False
groh|01|09|virginia,Al Groh,9,virginia,112,59,53,2001,2009,False,False
london|10|15|virginia,Mike London,6,virginia,73,27,46,2010,2015,False,False
mendenhall|16|16|virginia,Bronco Mendenhall,1,virginia,12,2,10,2016,2016,False,True
beamer|00|15|virginia-tech,Frank Beamer,16,virginia-tech,209,149,60,2000,2015,True,False
fuente|16|16|virginia-tech,Justin Fuente,1,virginia-tech,14,10,4,2016,2016,False,True
caldwell|00|00|wake-forest,Jim Caldwell,1,wake-forest,11,2,9,2000,2000,True,False
grobe|01|13|wake-forest,Jim Grobe,13,wake-forest,159,77,82,2001,2013,False,False
clawson|14|16|wake-forest,Dave Clawson,3,wake-forest,37,13,24,2014,2016,False,True
neuheisel|00|02|washington,Rick Neuheisel,3,washington,35,25,10,2000,2002,True,False
gilbertson|03|04|washington,Keith Gilbertson,2,washington,23,7,16,2003,2004,False,False
willingham|05|08|washington,Tyrone Willingham,4,washington,48,11,37,2005,2008,False,False
sarkisian|09|13|washington,Steve Sarkisian,5,washington,63,34,29,2009,2013,False,False
tuiasosopo|13|13|washington,Marques Tuiasosopo,1,washington,1,1,0,2013,2013,False,False
petersen|14|16|washington,Chris Petersen,3,washington,41,27,14,2014,2016,False,True
price|00|02|washington-state,Mike Price,3,washington-state,35,23,12,2000,2002,True,False
doba|03|07|washington-state,Bill Doba,5,washington-state,59,30,29,2003,2007,False,False
wulff|08|11|washington-state,Paul Wulff,4,washington-state,49,9,40,2008,2011,False,False
leach|12|16|washington-state,Mike Leach,5,washington-state,63,29,34,2012,2016,False,True
nehlen|00|00|west-virginia,Don Nehlen,1,west-virginia,11,6,5,2000,2000,True,False
rodriguez|01|07|west-virginia,Rich Rodriguez,7,west-virginia,86,60,26,2001,2007,False,False
stewart|07|10|west-virginia,Bill Stewart,4,west-virginia,40,28,12,2007,2010,False,False
holgorsen|11|16|west-virginia,Dana Holgorsen,6,west-virginia,77,46,31,2011,2016,False,True
alvarez|00|05|wisconsin,Barry Alvarez,6,wisconsin,76,47,29,2000,2005,True,False
bielema|06|12|wisconsin,Bret Bielema,7,wisconsin,92,68,24,2006,2012,False,False
alvarez|12|12|wisconsin,Barry Alvarez,1,wisconsin,1,0,1,2012,2012,False,False
andersen|13|14|wisconsin,Gary Andersen,2,wisconsin,26,19,7,2013,2014,False,False
alvarez|14|14|wisconsin,Barry Alvarez,1,wisconsin,1,1,0,2014,2014,False,False
chryst|15|16|wisconsin,Paul Chryst,2,wisconsin,27,21,6,2015,2016,False,True
